Effective Date,Local Code,Name (English),Section/Products,33 Sector(Code),33 Sector(name),17 Sector(Code),17 Sector(name),Size Code (New Index Series),Size (New Index Series),Ticker
20260228,8209,FRIENDLY CORPORATION,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8209.T
20260228,8225,"Takachiho Co.,Ltd.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8225.T
20260228,8226,RIKEI CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8226.T
20260228,8230,"HASEGAWA CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8230.T
20260228,8244,"Kintetsu Department Store CO.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,8244.T
20260228,8247,"Daiwa Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8247.T
20260228,8254,"Saikaya Department Store Co.,Ltd.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8254.T
20260228,8260,"IZUTSUYA CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8260.T
20260228,8275,FORVAL CORPORATION,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,8275.T
20260228,8285,"MITANI SANGYO CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,7,TOPIX Small 2,8285.T
20260228,8289,Olympic Group Corporation,Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8289.T
20260228,8291,"NISSAN TOKYO SALES HOLDINGS CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,8291.T
20260228,8349,"THE TOHOKU BANK,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8349.T
20260228,8365,"The Bank of Toyama,Ltd.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8365.T
20260228,8383,"THE TOTTORI BANK,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8383.T
20260228,8416,"THE BANK OF KOCHI,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8416.T
20260228,8508,"J Trust Co.,Ltd.",Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,8508.T
20260228,8518,"Japan Asia Investment Company,Limited",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8518.T
20260228,8537,"THE TAIKO BANK,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8537.T
20260228,8542,"TOMATO BANK,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8542.T
20260228,8562,"THE FUKUSHIMA BANK,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8562.T
20260228,8563,"THE DAITO BANK,LTD.",Standard Market(Domestic),7050,Banks,15,BANKS,-,-,8563.T
20260228,8572,"ACOM CO.,LTD.",Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),4,TOPIX Mid400,8572.T
20260228,8596,"KYUSHU LEASING SERVICE CO.,LTD.",Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,8596.T
20260228,8617,"The Kosei Securities Co.,Ltd.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8617.T
20260228,8699,"HS Holdings Co.,Ltd.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8699.T
20260228,8700,"Maruhachi Securities Co.,Ltd.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8700.T
20260228,8704,"TRADERS HOLDINGS CO.,LTD.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8704.T
20260228,8705,"Nissan Securities Group Co.,Ltd.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8705.T
20260228,8737,Akatsuki Corp.,Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8737.T
20260228,8742,"KOBAYASHI YOKO CO.,LTD.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8742.T
20260228,8746,unbanked inc.,Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8746.T
20260228,8747,"YUTAKA TRUSTY SECURITIES CO.,LTD.",Standard Market(Domestic),7100,Securities and Commodities Futures,16,FINANCIALS (EX BANKS),-,-,8747.T
20260228,8769,"Advantage Risk Management Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,8769.T
20260228,8772,"ASAX CO.,LTD.",Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,8772.T
20260228,8783,"abc Co.,Ltd.",Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,8783.T
20260228,8789,FinTech Global Incorporated,Standard Market(Domestic),7200,Other Financing Business,16,FINANCIALS (EX BANKS),-,-,8789.T
20260228,8835,TAIHEIYO KOUHATSU INCORPORATED,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,8835.T
20260228,8836,RISE Inc.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8836.T
20260228,8841,"TOC Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,7,TOPIX Small 2,8841.T
20260228,8844,"COSMOS INITIA Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8844.T
20260228,8864,"AIRPORT FACILITIES Co.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,7,TOPIX Small 2,8864.T
20260228,8869,Meiwa Estate Company Limited,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,7,TOPIX Small 2,8869.T
20260228,8871,"GOLDCREST Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,6,TOPIX Small 1,8871.T
20260228,8887,"SYLA Holdings Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8887.T
20260228,8891,"AMG HOLDINGS CO.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8891.T
20260228,8894,"REVOLUTION CO.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8894.T
20260228,8898,CENTURY21 REAL ESTATE OF JAPAN LTD.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8898.T
20260228,8904,"AVANTIA CO.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8904.T
20260228,8908,"MAINICHI COMNET CO.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8908.T
20260228,8912,Area Quest Inc.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8912.T
20260228,8914,"Arealink Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8914.T
20260228,8917,"First Juken Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8917.T
20260228,8918,"LAND Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,7,TOPIX Small 2,8918.T
20260228,8920,"TOSHO CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,8920.T
20260228,8927,"MEIHO ENTERPRISE CO.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8927.T
20260228,8928,ANABUKI KOSAN INC.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8928.T
20260228,8929,"Aoyama Zaisan Networks Company,Limited",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8929.T
20260228,8931,WADAKOHSAN CORPORATION,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8931.T
20260228,8938,"GLOME Holdings,Inc.",Growth Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8938.T
20260228,8944,"LAND BUSINESS  CO.,LTD.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8944.T
20260228,8945,SUNNEXTA GROUP Inc.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8945.T
20260228,8946,ASIAN STAR CO.,Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8946.T
20260228,8995,"Makoto Construction CO,Ltd",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8995.T
20260228,8996,"HouseFreedom Co.,Ltd.",Standard Market(Domestic),8050,Real Estate,17,REAL ESTATE,-,-,8996.T
20260228,9012,"Chichibu Railway Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9012.T
20260228,9017,"Niigata Kotsu Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9017.T
20260228,9028,"ZERO CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9028.T
20260228,9029,"HIGASHI HOLDINGS CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9029.T
20260228,9033,"Hiroshima Electric Railway Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9033.T
20260228,9034,"NANSO Transport Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9034.T
20260228,9036,"TOHBU NETWORK CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9036.T
20260228,9049,"Keifuku Electric Railroad Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9049.T
20260228,9051,"SENKON LOGISTICS CO.,LTD",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9051.T
20260228,9057,"ENSHU TRUCK CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9057.T
20260228,9059,"Kanda Holdings Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9059.T
20260228,9060,JAPAN LOGISTIC SYSTEMS CORP.,Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9060.T
20260228,9063,"Okayamaken Freight Transportation CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9063.T
20260228,9067,MARUWN CORPORATION,Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9067.T
20260228,9073,"Kyogoku unyu shoji Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9073.T
20260228,9074,"Japan Oil Transportation Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9074.T
20260228,9082,"Daiwa Motor Transportation Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9082.T
20260228,9083,"Shinki Bus Co.,Ltd.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9083.T
20260228,9087,TAKASE CORPORATION,Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9087.T
20260228,9115,"Meiji Shipping Group Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9115.T
20260228,9127,"TAMAI STEAMSHIP CO.,LTD",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9127.T
20260228,9130,"KYOEI TANKER CO.,LTD.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9130.T
20260228,9145,"BEING HOLDINGS CO.,LTD.",Standard Market(Domestic),5050,Land Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9145.T
20260228,9158,CUC Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9158.T
20260228,9159,W TOKYO Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9159.T
20260228,9160,"NOVARESE,Inc.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9160.T
20260228,9162,"Bleach,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9162.T
20260228,9163,Nareru Group Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9163.T
20260228,9165,"Qualtec Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9165.T
20260228,9166,GENDA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9166.T
20260228,9168,"Rise Consulting Group,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9168.T
20260228,9171,"Kuribayashi Steamship Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9171.T
20260228,9173,"Tokai Kisen Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9173.T
20260228,9193,"Tokyo Kisen Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9193.T
20260228,9204,Skymark Airlines Inc.,Growth Market(Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9204.T
20260228,9206,Star Flyer Inc.,Standard Market(Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9206.T
20260228,9211,f-code Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9211.T
20260228,9212,"Green Earth Institute Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9212.T
20260228,9213,SEYFERT LTD.,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9213.T
20260228,9214,"Recovery International Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9214.T
20260228,9215,"CaSy Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9215.T
20260228,9218,"Mental Health Technologies Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9218.T
20260228,9219,GiXo Ltd.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9219.T
20260228,9220,"FB CARE SERVICE CO.,LTD.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9220.T
20260228,9221,FULUHASHI EPO CORPORATION,Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9221.T
20260228,9223,"ASNOVA Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9223.T
20260228,9225,Bridge Consulting Group Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9225.T
20260228,9227,"Microwave Chemical Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9227.T
20260228,9233,"Asia Air Survey Co.,Ltd.",Standard Market(Domestic),5150,Air Transportation,12,TRANSPORTATION & LOGISTICS,-,-,9233.T
20260228,9235,"Ureru Net Advertising Group Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9235.T
20260228,9236,Japan M&A Solution Incorporated,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9236.T
20260228,9237,"Emimen Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9237.T
20260228,9238,"VALUE CREATION CO.,LTD.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9238.T
20260228,9240,Delivery Consulting Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9240.T
20260228,9241,"Future Link Network Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9241.T
20260228,9242,"Media Research Institute,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9242.T
20260228,9244,DIGITALIFT Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9244.T
20260228,9245,Livero Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9245.T
20260228,9246,"ProjectHoldings,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9246.T
20260228,9248,"People, Dreams & Technologies Group Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",7,TOPIX Small 2,9248.T
20260228,9249,"Japan Ecosystem Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9249.T
20260228,9250,GRCS Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9250.T
20260228,9251,"AB&Company Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9251.T
20260228,9252,"Last One Mile Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9252.T
20260228,9253,Slogan Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9253.T
20260228,9254,"Lovable Marketing Group,inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9254.T
20260228,9256,"Succeed co.,ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9256.T
20260228,9258,"CS-C.Co.,Ltd.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9258.T
20260228,9259,"TAKAYOSHI Holdings,INC.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9259.T
20260228,9262,"SILVER LIFE CO.,LTD.",Standard Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,7,TOPIX Small 2,9262.T
20260228,9264,"Puequ CO.,LTD.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,9264.T
20260228,9265,"YAMASHITA HEALTH CARE HOLDINGS,INC.",Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,9265.T
20260228,9268,OPTIMUS GROUP COMPANY LIMITED,Standard Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,9268.T
20260228,9270,Valuence Holdings Inc.,Growth Market(Domestic),6050,Wholesale Trade,13,COMMERCIAL & WHOLESALE TRADE,-,-,9270.T
20260228,9271,"Wagokoro co.,ltd.",Growth Market(Domestic),6100,Retail Trade,14,RETAIL TRADE,-,-,9271.T
20260228,9272,"Boutiques,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9272.T
20260228,9306,"Toyo Logistics Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9306.T
20260228,9307,"Sugimura Warehouse Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9307.T
20260228,9308,"Inui Global Logistics Co.,Ltd.",Standard Market(Domestic),5100,Marine Transportation,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,9308.T
20260228,9311,ASAGAMI CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9311.T
20260228,9312,"THE KEIHIN CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9312.T
20260228,9313,Maruhachi Warehouse Company Limited,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9313.T
20260228,9322,"KAWANISHI WAREHOUSE CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9322.T
20260228,9325,PHYZ Holdings Inc.,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9325.T
20260228,9326,"KANTSU CO.,LTD.",Growth Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9326.T
20260228,9327,"e-LogiT co.,ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9327.T
20260228,9330,AGEHA Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9330.T
20260228,9331,Caster Co.Ltd.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9331.T
20260228,9337,toridori Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9337.T
20260228,9338,INFORICH INC.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9338.T
20260228,9339,"COACH A Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9339.T
20260228,9340,"ASO INTERNATIONAL,INC.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9340.T
20260228,9342,Sumasapo Inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9342.T
20260228,9343,ibis inc.,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9343.T
20260228,9344,Axis Consulting Corporation,Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9344.T
20260228,9345,"Bizmates,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9345.T
20260228,9346,"Cocorport,Inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9346.T
20260228,9348,"ispace,inc.",Growth Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9348.T
20260228,9351,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9351.T
20260228,9353,"SAKURAJIMA FUTO KAISHA,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9353.T
20260228,9355,RINKO CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9355.T
20260228,9360,SUZUYO SHINWART CORPORATION,Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,9360.T
20260228,9361,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9361.T
20260228,9362,"HYOKI KAIUN KAISHA,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9362.T
20260228,9363,"DAIUN CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9363.T
20260228,9365,TRADIA CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9365.T
20260228,9366,SANRITSU CORPORATION,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9366.T
20260228,9367,"DAITO KOUN CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9367.T
20260228,9368,"KIMURA UNITY CO.,LTD.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9368.T
20260228,9369,K.R.S.Corporation,Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,7,TOPIX Small 2,9369.T
20260228,9376,"EURASIA TRAVEL Co.,Ltd.",Standard Market(Domestic),9050,Services,10,"IT & SERVICES, OTHERS",-,-,9376.T
20260228,9380,"Azuma Shipping Co.,Ltd.",Standard Market(Domestic),5200,Warehousing and Harbor Transportation Service,12,TRANSPORTATION & LOGISTICS,-,-,9380.T
20260228,9385,SHOEI CORPORATION,Standard Market(Domestic),3200,Chemicals,4,RAW MATERIALS & CHEMICALS,-,-,9385.T
20260228,9408,"BSN MEDIA HOLDINGS,INC.",Standard Market(Domestic),5250,Information & Communication,10,"IT & SERVICES, OTHERS",-,-,9408.T
